job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,1,27.37957969951587,0.0,27.37957969951587,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,2,12.982148282775228,0.0,12.982148282775228,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,3,11.390336807394005,0.0,11.390336807394005,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,4,9.857123113502876,0.0,9.857123113502876,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,5,8.568073176031536,0.0,8.568073176031536,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,6,7.608400332108709,0.0,7.608400332108709,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,7,6.883947444111978,0.0,6.883947444111978,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,8,6.17576001715007,0.0,6.17576001715007,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,9,5.708732737625561,0.0,5.708732737625561,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,10,5.317340864533526,0.0,5.317340864533526,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,11,4.965404113900998,0.0,4.965404113900998,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,12,4.741685802539368,0.0,4.741685802539368,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,13,4.22988998895276,0.0,4.22988998895276,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,14,4.089749917622152,0.0,4.089749917622152,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,15,3.8938447136915366,0.0,3.8938447136915366,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,16,3.6600176539718703,0.0,3.6600176539718703,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,17,3.391991647038162,0.0,3.391991647038162,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,18,3.182626959717643,0.0,3.182626959717643,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,19,3.0496277247622885,0.0,3.0496277247622885,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,20,3.068865154642774,0.0,3.068865154642774,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,21,2.8115710278075534,0.0,2.8115710278075534,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,22,2.7083842892469074,0.0,2.7083842892469074,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,23,2.6419728432314034,0.0,2.6419728432314034,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,24,2.571438292912105,0.0,2.571438292912105,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,25,2.425035126764891,0.0,2.425035126764891,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,26,2.327309692955146,0.0,2.327309692955146,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,27,2.2135637089924582,0.0,2.2135637089924582,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,28,2.1946933697465827,0.0,2.1946933697465827,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,29,2.090264187166388,0.0,2.090264187166388,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,30,2.0459794179173825,0.0,2.0459794179173825,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,31,1.9782216339620926,0.0,1.9782216339620926,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,32,1.9356026245865738,0.0,1.9356026245865738,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,33,1.850410681457117,0.0,1.850410681457117,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,34,1.7530541990067747,0.0,1.7530541990067747,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,35,1.6611217982735824,0.0,1.6611217982735824,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,36,1.5604826484124759,0.0,1.5604826484124759,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,37,1.6410036775955557,0.0,1.6410036775955557,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,38,1.609876174401102,0.0,1.609876174401102,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,39,1.6088768484001477,0.0,1.6088768484001477,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,40,1.4659748991669481,0.0,1.4659748991669481,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,41,1.4538898633422475,0.0,1.4538898633422475,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,42,1.408298055058806,0.0,1.408298055058806,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,43,1.3883150863069347,0.0,1.3883150863069347,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,44,1.409854645920699,0.0,1.409854645920699,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,45,1.3764157437882083,0.0,1.3764157437882083,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,46,1.3157428143320995,0.0,1.3157428143320995,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,47,1.3209157004637948,0.0,1.3209157004637948,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,48,1.2407442016161554,0.0,1.2407442016161554,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,49,1.2254034999137402,0.0,1.2254034999137402,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,50,1.1633208395991028,0.0,1.1633208395991028,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,51,1.1996340069954954,0.0,1.1996340069954954,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,52,1.1222591825435126,0.0,1.1222591825435126,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,53,1.0968954211320907,0.0,1.0968954211320907,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,54,1.0568276436796198,0.0,1.0568276436796198,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,55,1.0659738662575304,0.0,1.0659738662575304,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,56,1.0738625429005273,0.0,1.0738625429005273,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,57,1.0634778641268015,0.0,1.0634778641268015,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,58,1.0484103484971672,0.0,1.0484103484971672,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,59,0.989329937050896,0.0,0.989329937050896,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,60,0.9887680456838535,0.0,0.9887680456838535,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,61,0.9300354260216929,0.0,0.9300354260216929,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,62,0.8878577524870567,0.0,0.8878577524870567,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,63,0.9300046775123706,0.0,0.9300046775123706,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,64,0.9132208695353335,0.0,0.9132208695353335,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,65,0.9001578277651912,0.0,0.9001578277651912,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,66,0.8562371582395034,0.0,0.8562371582395034,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,67,0.8376260395870649,0.0,0.8376260395870649,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,68,0.8441534202811853,0.0,0.8441534202811853,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,69,0.7981043947040098,0.0,0.7981043947040098,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,70,0.8061986275462222,0.0,0.8061986275462222,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,71,0.7576817004173177,0.0,0.7576817004173177,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,72,0.8191763566556831,0.0,0.8191763566556831,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,73,0.7834589137696985,0.0,0.7834589137696985,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,74,0.8120346564747691,0.0,0.8120346564747691,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,75,0.8300469997462319,0.0,0.8300469997462319,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,76,0.7834690637822959,0.0,0.7834690637822959,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,77,0.7835226627840394,0.0,0.7835226627840394,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,78,0.7614505358699409,0.0,0.7614505358699409,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,79,0.7310162328340892,0.0,0.7310162328340892,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,80,0.7137207934774248,0.0,0.7137207934774248,mean_reciprocal_rank_filtered_with_test,
479eb9a3,wordcraft_data,rotate,0,train,KvsAll,train,81,0.6973988305280494,0.0,0.6973988305280494,mean_reciprocal_rank_filtered_with_test,
