job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric
358e9877,wordcraft_data,rescal,0,train,KvsAll,train,1,387.3317847866406,0.0,387.3317847866406,mean_reciprocal_rank_filtered_with_test,
358e9877,wordcraft_data,rescal,0,train,KvsAll,train,2,161.4354304624985,0.0,161.4354304624985,mean_reciprocal_rank_filtered_with_test,
358e9877,wordcraft_data,rescal,0,train,KvsAll,train,3,92.89025630531259,0.0,92.89025630531259,mean_reciprocal_rank_filtered_with_test,
358e9877,wordcraft_data,rescal,0,train,KvsAll,train,4,57.295134151683136,0.0,57.295134151683136,mean_reciprocal_rank_filtered_with_test,
358e9877,wordcraft_data,rescal,0,train,KvsAll,train,5,40.52364090198779,0.0,40.52364090198779,mean_reciprocal_rank_filtered_with_test,
358e9877,wordcraft_data,rescal,0,train,KvsAll,train,6,29.481622428277387,0.0,29.481622428277387,mean_reciprocal_rank_filtered_with_test,
358e9877,wordcraft_data,rescal,0,train,KvsAll,train,7,22.499780992354626,0.0,22.499780992354626,mean_reciprocal_rank_filtered_with_test,
358e9877,wordcraft_data,rescal,0,train,KvsAll,train,8,17.677861564406697,0.0,17.677861564406697,mean_reciprocal_rank_filtered_with_test,
358e9877,wordcraft_data,rescal,0,train,KvsAll,train,9,14.4030377784544,0.0,14.4030377784544,mean_reciprocal_rank_filtered_with_test,
358e9877,wordcraft_data,rescal,0,train,KvsAll,train,10,12.058389946972248,0.0,12.058389946972248,mean_reciprocal_rank_filtered_with_test,
358e9877,wordcraft_data,rescal,0,train,KvsAll,train,11,9.953637774878143,0.0,9.953637774878143,mean_reciprocal_rank_filtered_with_test,
358e9877,wordcraft_data,rescal,0,train,KvsAll,train,12,8.298982356554946,0.0,8.298982356554946,mean_reciprocal_rank_filtered_with_test,
358e9877,wordcraft_data,rescal,0,train,KvsAll,train,13,6.9521671123016455,0.0,6.9521671123016455,mean_reciprocal_rank_filtered_with_test,
358e9877,wordcraft_data,rescal,0,train,KvsAll,train,14,6.004211808407205,0.0,6.004211808407205,mean_reciprocal_rank_filtered_with_test,
358e9877,wordcraft_data,rescal,0,train,KvsAll,train,15,5.1847361109960115,0.0,5.1847361109960115,mean_reciprocal_rank_filtered_with_test,
358e9877,wordcraft_data,rescal,0,train,KvsAll,train,16,4.391423259875568,0.0,4.391423259875568,mean_reciprocal_rank_filtered_with_test,
358e9877,wordcraft_data,rescal,0,train,KvsAll,train,17,3.8054610639074538,0.0,3.8054610639074538,mean_reciprocal_rank_filtered_with_test,
358e9877,wordcraft_data,rescal,0,train,KvsAll,train,18,3.1709728787498834,0.0,3.1709728787498834,mean_reciprocal_rank_filtered_with_test,
358e9877,wordcraft_data,rescal,0,train,KvsAll,train,19,2.7306738738045864,0.0,2.7306738738045864,mean_reciprocal_rank_filtered_with_test,
358e9877,wordcraft_data,rescal,0,train,KvsAll,train,20,2.267009133868652,0.0,2.267009133868652,mean_reciprocal_rank_filtered_with_test,
358e9877,wordcraft_data,rescal,0,train,KvsAll,train,21,1.881166973855927,0.0,1.881166973855927,mean_reciprocal_rank_filtered_with_test,
358e9877,wordcraft_data,rescal,0,train,KvsAll,train,22,1.613231355318533,0.0,1.613231355318533,mean_reciprocal_rank_filtered_with_test,
358e9877,wordcraft_data,rescal,0,train,KvsAll,train,23,1.4113754221126538,0.0,1.4113754221126538,mean_reciprocal_rank_filtered_with_test,
358e9877,wordcraft_data,rescal,0,train,KvsAll,train,24,1.2111250591695604,0.0,1.2111250591695604,mean_reciprocal_rank_filtered_with_test,
358e9877,wordcraft_data,rescal,0,train,KvsAll,train,25,1.0956965963108207,0.0,1.0956965963108207,mean_reciprocal_rank_filtered_with_test,
358e9877,wordcraft_data,rescal,0,train,KvsAll,train,26,0.8888878700280328,0.0,0.8888878700280328,mean_reciprocal_rank_filtered_with_test,
358e9877,wordcraft_data,rescal,0,train,KvsAll,train,27,0.7778763155405651,0.0,0.7778763155405651,mean_reciprocal_rank_filtered_with_test,
358e9877,wordcraft_data,rescal,0,train,KvsAll,train,28,0.6921413177779078,0.0,0.6921413177779078,mean_reciprocal_rank_filtered_with_test,
358e9877,wordcraft_data,rescal,0,train,KvsAll,train,29,0.5747537377520854,0.0,0.5747537377520854,mean_reciprocal_rank_filtered_with_test,
358e9877,wordcraft_data,rescal,0,train,KvsAll,train,30,0.5123165662801474,0.0,0.5123165662801474,mean_reciprocal_rank_filtered_with_test,
358e9877,wordcraft_data,rescal,0,train,KvsAll,train,31,0.465395377504756,0.0,0.465395377504756,mean_reciprocal_rank_filtered_with_test,
358e9877,wordcraft_data,rescal,0,train,KvsAll,train,32,0.3938126907415009,0.0,0.3938126907415009,mean_reciprocal_rank_filtered_with_test,
358e9877,wordcraft_data,rescal,0,train,KvsAll,train,33,0.36665390627931255,0.0,0.36665390627931255,mean_reciprocal_rank_filtered_with_test,
358e9877,wordcraft_data,rescal,0,train,KvsAll,train,34,0.3067182441633889,0.0,0.3067182441633889,mean_reciprocal_rank_filtered_with_test,
358e9877,wordcraft_data,rescal,0,train,KvsAll,train,35,0.2746695945675886,0.0,0.2746695945675886,mean_reciprocal_rank_filtered_with_test,
358e9877,wordcraft_data,rescal,0,train,KvsAll,train,36,0.23435062679893295,0.0,0.23435062679893295,mean_reciprocal_rank_filtered_with_test,
358e9877,wordcraft_data,rescal,0,train,KvsAll,train,37,0.2253386044400553,0.0,0.2253386044400553,mean_reciprocal_rank_filtered_with_test,
358e9877,wordcraft_data,rescal,0,train,KvsAll,train,38,0.19946724141780228,0.0,0.19946724141780228,mean_reciprocal_rank_filtered_with_test,
